'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10',outlier
0.0124533,0.782608696,0.033030989,0.073291458,0.418776371,0.686567164,7.37E-04,0.064525901,0.07280059,0.142946123,0
0.00996264,0.032608696,0.001139,0.003918114,0.636075949,0.862473348,0.001538151,0.003180854,0.003078524,0.003737154,0
0.00747198,0.275362319,0.007389607,0.040689543,0.437763713,0.968017058,3.53E-04,0.014934868,0.022373499,0.056368732,0
0.01494396,0.481884058,0.024057895,0.038233273,0.36814346,0.639658849,7.81E-04,0.041956983,0.04968998,0.088757396,0
0.01120797,0.032608696,0.001270957,0.003525186,0.578059072,0.752665245,0.001715785,0.003241442,0.003013485,0.003425724,0
0.00871731,0.347826087,0.010674649,0.044913062,0.367088608,0.817697228,3.05E-04,0.018479249,0.027598318,0.076300218,0
0.02988792,0.614130435,0.058984901,0.025313179,0.858649789,0.921108742,0.003142915,0.222690094,0.170511208,0.137963251,0
0.0124533,0.331521739,0.014008306,0.031136346,0.441983122,0.877398721,7.02E-04,0.028688276,0.038676668,0.066023046,0
0.01120797,0.032608696,0.001270957,0.003525186,0.578059072,0.888059701,0.00144126,0.003241442,0.003533799,0.004048583,0
0.00871731,0.387681159,0.01189699,0.050034172,0.331223629,0.778251599,3.75E-04,0.018842775,0.029376057,0.068203052,0
0.01618929,0.759057971,0.040788688,0.055853614,0.341772152,0.542643923,7.91E-04,0.066707058,0.072605472,0.139520399,0
0.00249066,0.003623188,1.39E-05,0.001849186,0.882911392,1,0.001413,3.03E-05,4.34E-05,0,0
0.00996264,0.03442029,0.001201506,0.004124821,0.525316456,0.768656716,0.001463464,0.002787034,0.002905086,0.003425724,0
0.00996264,0.251811594,0.008702235,0.028955685,0.345991561,0.739872068,3.45E-04,0.014298697,0.02050904,0.054811585,0
0.01494396,0.344202899,0.017196116,0.027346725,0.373417722,0.591684435,7.49E-04,0.03029385,0.033061614,0.066334475,0
0.00996264,0.032608696,0.001139,0.003918114,0.525316456,0.850746269,0.00125757,0.002635565,0.003035165,0.003737154,0
0.00996264,0.666666667,0.023016127,0.076338053,0.292194093,0.615138593,3.37E-04,0.032929415,0.045852664,0.12706322,0
0.00747198,0.023550725,6.32E-04,0.003711408,0.052742616,0.151385928,0.001816714,9.09E-05,2.82E-04,0,1
0.205479452,0.85326087,0.5441154,0.005281261,0.323839662,0.517057569,0.003253936,0.850833081,0.928196679,0.510744316,1
0.01369863,0.128623188,0.005951968,0.011160294,0.614978903,0.936034115,0.00100323,0.016419267,0.017452196,0.028340081,0
0,0.025362319,5.56E-05,0.027920289,0.507383966,1,2.02E-04,3.03E-05,1.73E-04,9.34E-04,1
0.02739726,0.237318841,0.021036767,0.010674255,0.947257384,1,0.003988696,0.087185701,0.065667953,0.042977266,0
0.01618929,0.751811594,0.040399761,0.055321019,0.35021097,0.591684435,7.35E-04,0.067464405,0.077765252,0.149486141,0
0.01120797,0.014492754,5.76E-04,0.001662964,0.648734177,0.668443497,0.005853855,0.001605574,0.001192386,3.11E-04,0
0.00747198,0.076086957,0.002041865,0.011426592,0.520042194,0.971215352,3.15E-04,0.004756135,0.006200408,0.019620056,0
0.02864259,0.356884058,0.032954593,0.015350293,0.906118143,0.981876333,0.002987485,0.130930021,0.101092659,0.085020243,0
0.01494396,0.384057971,0.019182421,0.030499466,0.323839662,0.635394456,7.37E-04,0.029930324,0.039327061,0.066334475,0
0.01120797,0.027173913,0.001062603,0.002966519,0.393459916,0.780383795,0.001324182,0.001847925,0.00260157,0.002491436,0
0.00996264,0.14673913,0.005076882,0.016953666,0.274261603,0.647121535,3.51E-04,0.006755529,0.010558037,0.025848645,0
0.01120797,0.028985507,0.001132055,0.003152741,0.547468354,0.912579957,0.001104158,0.002726447,0.003230282,0.004360012,0
0.01494396,0.480072464,0.023967608,0.038091744,0.364978903,0.551172708,7.69E-04,0.041441987,0.043272775,0.088757396,0
0.00996264,0.222826087,0.007702138,0.025644655,0.312236287,0.703624733,3.17E-04,0.011541957,0.017322118,0.046714419,0
0.01618929,0.577898551,0.03106552,0.042551765,0.318565401,0.557569296,6.98E-04,0.047773402,0.056670858,0.110246029,0
0.01120797,0.028985507,0.001132055,0.003152741,0.509493671,0.843283582,0.00132822,0.002544683,0.002991805,0.003425724,0
0.01494396,0.239130435,0.011959496,0.019039354,0.324894515,0.702558635,7.87E-04,0.018630718,0.026882886,0.039240112,0
0.00996264,0.451086957,0.015577903,0.051715758,0.324894515,0.715351812,3.15E-04,0.024325962,0.035598144,0.09810028,0
0.03237858,0.577898551,0.059957218,0.022058016,0.283755274,0.531982942,7.13E-04,0.083823084,0.104886615,0.19059483,0
0.00996264,0.032608696,0.001139,0.003918114,0.648734177,0.888059701,0.001332257,0.003241442,0.003165243,0.004360012,0
0.00996264,0.451086957,0.015577903,0.051715758,0.331223629,0.752665245,3.23E-04,0.024719782,0.037289164,0.09841171,0
0.02864259,0.30615942,0.028287472,0.013177081,0.92721519,0.998933902,0.003237788,0.114874281,0.08819321,0.06913734,0
0.0124533,0.331521739,0.014008306,0.031136346,0.430379747,0.782515991,6.88E-04,0.027991518,0.034774314,0.065400187,0
0.01120797,0.030797101,0.001201506,0.003338963,0.560126582,0.886993603,0.001312071,0.002968797,0.003338681,0.004048583,0
0.00996264,0.449275362,0.015515397,0.051509051,0.310126582,0.754797441,3.11E-04,0.023295971,0.037245805,0.094985986,0
0.03237858,0.481884058,0.050018752,0.018402475,0.327004219,0.652452026,6.78E-04,0.078854892,0.105211811,0.186234818,0
0.01120797,0.032608696,0.001270957,0.003525186,0.589662447,0.865671642,0.001598708,0.00330203,0.00344708,0.003737154,0
0.00747198,0.101449275,0.002722487,0.015151035,0.38185654,0.78358209,3.43E-04,0.004786428,0.006742401,0.018685768,0
0.215442092,0.851449275,0.569131721,0.005027999,0.302742616,0.395522388,0.002995559,0.84256286,0.769457573,0.546558704,1
0.00622665,0.128623188,0.002951676,0.022333624,0.582278481,0.990405117,6.22E-04,0.007694638,0.009127173,0.019620056,0
0.00996264,0.148550725,0.005139389,0.017160373,0.296413502,0.724946695,3.90E-04,0.007331112,0.011858821,0.026160075,0
0.00996264,0.277173913,0.00957732,0.031851439,0.373417722,0.708955224,3.90E-04,0.016843381,0.021701427,0.059483027,0
0.0124533,0.126811594,0.005375523,0.012007605,0.672995781,0.946695096,0.001211143,0.016116328,0.015934614,0.023668639,0
0,0.112318841,3.89E-04,0.11730693,0.564345992,1,2.64E-04,9.09E-04,0.001214066,0.004671442,1
0.02864259,0.376811594,0.034788104,0.016203191,0.921940928,0.991471215,0.003284215,0.140502878,0.107726662,0.083463096,0
0.01867995,0.621376812,0.038177323,0.04002473,0.338607595,0.543710021,9.55E-04,0.061981218,0.068052725,0.111180318,0
0.0124533,0.03442029,0.00147931,0.003372483,0.540084388,0.902985075,0.001467501,0.00354438,0.004184191,0.004360012,0
0.0124533,0.277173913,0.011716417,0.026058068,0.324894515,0.713219616,3.96E-04,0.018236898,0.026687768,0.06384304,0
0.02988792,0.356884058,0.034329727,0.01473576,0.861814346,0.92750533,0.003015745,0.130172675,0.099813554,0.083774525,0
0.01867995,0.77173913,0.047400442,0.049685936,0.367088608,0.607675906,9.20E-04,0.082671918,0.093418029,0.152911865,0
0.01369863,0.039855072,0.001868237,0.003556843,0.552742616,0.814498934,0.001326201,0.004604665,0.004791224,0.006228589,0
0.01867995,0.217391304,0.013397136,0.014070947,0.362869198,0.585287846,9.29E-04,0.023023326,0.025473702,0.042354407,0
0.01369863,0.739130435,0.034038031,0.063457066,0.26371308,0.57782516,3.79E-04,0.044683429,0.064150371,0.160074743,0
0.03113325,0.331521739,0.033176837,0.013165907,0.760548523,0.878464819,0.003205491,0.111754014,0.091792048,0.067891623,0
0.01992528,0.632246377,0.041274846,0.038326384,0.328059072,0.549040512,8.52E-04,0.065283248,0.074274812,0.128620367,0
0.01369863,0.039855072,0.001868237,0.003556843,0.552742616,0.776119403,0.001804602,0.004604665,0.004574427,0.004671442,0
0.01743462,0.217391304,0.012556776,0.015009507,0.396624473,0.745202559,8.78E-04,0.023295971,0.029787972,0.044845842,0
0.0124533,0.369565217,0.015612629,0.034691327,0.33649789,0.698294243,4.06E-04,0.025143896,0.034882713,0.086265961,0
0.01867995,0.663043478,0.040733127,0.042702605,0.351265823,0.546908316,8.66E-04,0.068191457,0.073060747,0.13266895,0
0.0124533,0.041666667,0.001784896,0.004050332,0.504219409,0.708955224,0.001816714,0.004029082,0.004010753,0.004048583,0
0.01743462,0.248188406,0.014327782,0.017119404,0.39978903,0.73347548,8.98E-04,0.026840351,0.033495209,0.050763002,0
0.01369863,0.480072464,0.022120206,0.041266832,0.301687764,0.644989339,3.47E-04,0.032475008,0.046026102,0.123326067,0
0.01992528,0.690217391,0.045052991,0.041832948,0.328059072,0.538379531,9.00E-04,0.071129961,0.07962971,0.133914668,0
0.0124533,0.03442029,0.00147931,0.003372483,0.544303797,0.888059701,0.001600727,0.003574674,0.004119152,0.004048583,0
0.01867995,0.326086957,0.020064451,0.021054278,0.367088608,0.743070362,8.28E-04,0.034837928,0.047500325,0.070383058,0
0.0124533,0.356884058,0.015077855,0.033506954,0.349156118,0.757995736,3.84E-04,0.025053014,0.036335256,0.089380255,0
0,0.074275362,2.43E-04,0.078200274,0.14556962,1,1.21E-04,3.03E-05,7.59E-04,0.001245718,1
0.057285181,0,2.78E-04,2.61E-05,1,1,0.009285426,0.001211754,8.67E-04,0,1
0.00747198,0.141304348,0.003792035,0.021003998,0.542194093,0.964818763,5.17E-04,0.009269918,0.011446906,0.027094363,0
0.102117061,0.588768116,0.187872432,0.007301771,0.246835443,0.649253731,0.001322164,0.234292639,0.393313966,0.318903768,1
0.088418431,0.172101449,0.047956051,0.002469306,0.459915612,0.554371002,0.002965281,0.101999394,0.087109223,0.066645905,1
0.00871731,0.14673913,0.004507383,0.019074737,0.379746835,0.789978678,3.59E-04,0.007967283,0.011273468,0.029897228,0
0.01120797,0.278985507,0.01071632,0.0288514,0.29535865,0.666311301,2.97E-04,0.015358982,0.022937172,0.064465898,0
0,0.048913043,1.46E-04,0.052129171,0.434599156,1,2.36E-04,1.82E-04,4.55E-04,0.001557147,1
0.0124533,0.128623188,0.005451919,0.012175205,0.646624473,0.933901919,0.001079935,0.015752802,0.015956294,0.025537216,0
0.02864259,0.21557971,0.019953329,0.009298073,0.922995781,0.970149254,0.00410981,0.080672523,0.060551533,0.038617253,0
0.01867995,0.621376812,0.038177323,0.04002473,0.351265823,0.639658849,8.48E-04,0.0640412,0.078827559,0.126751791,0
0.01369863,0.018115942,8.68E-04,0.001694622,0.632911392,0.717484009,0.002278966,0.002393214,0.001951177,0.001868577,0
0.01494396,0.242753623,0.012140069,0.019326136,0.464135021,0.82196162,9.08E-04,0.02596183,0.031544032,0.048582996,0
0.00996264,0.139492754,0.004826858,0.01612684,0.434599156,0.882729211,4.70E-04,0.009663738,0.013398084,0.030208658,0
0.0373599,0.581521739,0.069277569,0.019329861,0.671940928,0.736673774,0.003203472,0.208239927,0.162858258,0.126751791,0
0.01867995,0.706521739,0.043400053,0.045495938,0.36814346,0.652452026,8.60E-04,0.07576492,0.091315093,0.148240424,0
0.00249066,0.005434783,3.47E-05,0.002469306,0.912447257,0.911513859,0.002018571,1.21E-04,8.67E-05,0,0
0.0124533,0.03442029,0.00147931,0.003372483,0.540084388,0.912579957,0.001586597,0.00354438,0.004227551,0.004048583,0
0.0124533,0.125,0.005299126,0.011838143,0.347046414,0.615138593,5.11E-04,0.008664041,0.010514677,0.025537216,0
0.01867995,0,6.25E-05,1.04E-04,1,1,0.003027856,2.73E-04,1.95E-04,0,1
0.04732254,0.637681159,0.095564847,0.016841933,0.532700422,0.582089552,0.003207509,0.232050894,0.181307722,0.141077546,0
0.01867995,0.75,0.046066979,0.04828927,0.355485232,0.653518124,8.42E-04,0.078006665,0.096973507,0.155091872,0
0.01369863,0.03442029,0.001618213,0.003091288,0.521097046,0.827292111,0.001451352,0.003756437,0.004205871,0.004671442,0
0.01867995,0.369565217,0.022731377,0.023847611,0.36814346,0.785714286,8.80E-04,0.039594062,0.056692538,0.075988789,0
0.0124533,0.351449275,0.014848666,0.032998568,0.32278481,0.76652452,4.04E-04,0.02305362,0.036183497,0.079414513,0
0.02864259,0.30615942,0.028287472,0.013177081,0.919831224,0.996801706,0.003007671,0.113935171,0.088041452,0.073497353,0
0.01867995,0.648550725,0.039844152,0.041771494,0.341772152,0.628997868,8.90E-04,0.065162072,0.081082253,0.123948926,0
0.01369863,0.038043478,0.001784896,0.003400417,0.528481013,0.830490405,0.001348405,0.004210845,0.004661146,0.00560573,0
0.01867995,0.615942029,0.037843957,0.039676495,0.343881857,0.70575693,8.54E-04,0.062193275,0.085461562,0.122391778,0
0.00996264,0.125,0.00432681,0.014471325,0.401898734,0.841151386,3.61E-04,0.008058164,0.011468586,0.030208658,0
0.02988792,0.365942029,0.035197866,0.015108204,0.828059072,0.924307036,0.002870408,0.128415632,0.102024888,0.08657739,0
0.01867995,0.737318841,0.045289125,0.047473617,0.356540084,0.620469083,8.64E-04,0.076916086,0.090989897,0.149797571,0
0.0124533,0.038043478,0.001632103,0.003711408,0.629746835,0.836886994,0.001558337,0.004544078,0.00429259,0.005294301,0
0.01743462,0.400362319,0.023078633,0.027547845,0.38185654,0.710021322,8.76E-04,0.041532869,0.052421628,0.080037372,0
0.01120797,0.105072464,0.004049005,0.010974072,0.370253165,0.778251599,4.00E-04,0.006997879,0.009972684,0.024602927,0
0.201743462,0.289855072,0.18221216,0.001826839,0.496835443,0.890191898,0.001493742,0.415571039,0.510341239,0.50856431,1
0.00747198,0.143115942,0.003840651,0.021270296,0.47257384,0.837953092,5.13E-04,0.008270221,0.010146121,0.024291498,0
0.102117061,0.567028986,0.180955093,0.007031749,0.242616034,0.593816631,0.00156843,0.222538625,0.349737675,0.260666459,1
0.00996264,0.14673913,0.005076882,0.016953666,0.300632911,0.809168443,3.01E-04,0.007331112,0.012986168,0.030831517,0
0.00996264,0.278985507,0.009639826,0.032058146,0.331223629,0.704690832,3.11E-04,0.015268101,0.021701427,0.062285892,0
0.01369863,0.126811594,0.005868626,0.01100573,0.58649789,0.853944563,0.001090028,0.015480158,0.015782856,0.024914357,0
0.02864259,0.557971014,0.051456392,0.023963068,0.916666667,0.982942431,0.00333266,0.206634353,0.158001995,0.12114606,0
0.01743462,0.643115942,0.037038323,0.044183071,0.373417722,0.601279318,8.66E-04,0.065434717,0.072301956,0.12737465,0
0.0124533,0.032608696,0.001402914,0.003203021,0.555907173,0.954157783,0.001324182,0.003453499,0.004184191,0.004671442,0
0.01992528,0.702898551,0.045879461,0.042598321,0.308016878,0.656716418,8.07E-04,0.068645865,0.096995187,0.141388975,0
0.0124533,0.099637681,0.004229578,0.009467535,0.352320675,0.680170576,4.22E-04,0.006997879,0.009192213,0.023668639,0
0.01369863,0.038043478,0.001784896,0.003400417,0.60021097,0.773987207,0.001746064,0.004756135,0.004357629,0.004982871,0
0.01867995,0.766304348,0.047067076,0.049335839,0.33649789,0.534115139,8.76E-04,0.075946683,0.082664874,0.146371847,0
0.01992528,0.172101449,0.011285819,0.01050293,0.331223629,0.653518124,8.38E-04,0.017873372,0.023717643,0.035814388,0
0.00996264,0.155797101,0.005389413,0.017989061,0.41350211,0.959488273,2.77E-04,0.010330203,0.016173091,0.045468701,0
0.02739726,0.21557971,0.019119914,0.009702175,0.938818565,1,0.00331853,0.07852166,0.059684343,0.04609156,0
0.01867995,0.702898551,0.043177809,0.04526316,0.329113924,0.540511727,8.78E-04,0.068494396,0.076681264,0.131734662,0
0.01369863,0.038043478,0.001784896,0.003400417,0.556962025,0.801705757,0.00134235,0.004422902,0.004509387,0.00591716,0
0.01618929,0.110507246,0.005979748,0.008234744,0.401898734,0.622601279,0.00100323,0.011178431,0.01201058,0.019308627,0
0.0124533,0.289855072,0.012251191,0.027242441,0.296413502,0.626865672,3.45E-04,0.017631021,0.02482331,0.067268764,0
0.02739726,0.356884058,0.031579459,0.016018831,0.919831224,0.998933902,0.002811869,0.127325053,0.09844773,0.087511679,0
0.01867995,0.608695652,0.037399469,0.039210939,0.328059072,0.571428571,8.46E-04,0.059042714,0.069765425,0.117097477,0
0.0124533,0.039855072,0.001708499,0.00388087,0.562236287,0.823027719,0.001457408,0.004271433,0.004422668,0.005294301,0
0.01867995,0.710144928,0.043622297,0.045728715,0.304852321,0.630063966,8.34E-04,0.064768252,0.088800243,0.129866085,0
0.01120797,0.461956522,0.017730891,0.047659839,0.328059072,0.749466951,3.71E-04,0.027900636,0.042318866,0.101526004,0
0.01867995,0.608695652,0.037399469,0.039210939,0.334388186,0.582089552,8.38E-04,0.060133293,0.070871092,0.120211772,0
0.01369863,0.038043478,0.001784896,0.003400417,0.512658228,0.842217484,0.00148365,0.00408967,0.004726185,0.004982871,0
0.01992528,0.719202899,0.046942064,0.043585298,0.282700422,0.582089552,8.68E-04,0.065283248,0.089103759,0.126751791,0
0.01867995,0.382246377,0.02350923,0.024661402,0.341772152,0.672707889,9.59E-04,0.038442896,0.050773967,0.068825911,0
0.01120797,0.461956522,0.017730891,0.047659839,0.33649789,0.764392324,3.94E-04,0.028597395,0.043099337,0.099968857,0
0.00249066,0.766304348,0.008785576,0.263174753,0.511603376,0.52771855,0.027371821,0.020478643,0.015219182,0.001245718,0
0.230386052,0.847826087,0.605801953,0.004683487,0.343881857,0.497867804,0.004297537,1,1,0.460915603,1
0.00996264,0.148550725,0.005139389,0.017160373,0.320675105,0.908315565,3.57E-04,0.007846107,0.014655509,0.029585799,0
0.00996264,0.278985507,0.009639826,0.032058146,0.310126582,0.713219616,2.91E-04,0.014419873,0.021961583,0.061351604,0
0.0124533,0.126811594,0.005375523,0.012007605,0.647679325,0.932835821,0.001047638,0.015540745,0.015717816,0.025848645,0
0.02739726,0.246376812,0.021835456,0.011080219,0.847046414,0.929637527,0.003157045,0.08142987,0.063651737,0.050140143,0
0.01369863,0.03442029,0.001618213,0.003091288,0.498945148,0.84434968,0.001614857,0.003604968,0.00429259,0.004048583,0
0.01867995,0.721014493,0.044289028,0.046427048,0.334388186,0.549040512,8.76E-04,0.071190548,0.079738109,0.137028963,0
0.01867995,0.40942029,0.025176059,0.026408165,0.377637131,0.713219616,8.01E-04,0.04492578,0.05738629,0.093117409,0
0.01369863,0.123188406,0.005701943,0.010694739,0.29535865,0.601279318,3.65E-04,0.008118752,0.011078351,0.030208658,0
0.01867995,0.690217391,0.042399956,0.044447507,0.3407173,0.573560768,8.40E-04,0.069221448,0.079412912,0.137963251,0
0.0124533,0.03442029,0.00147931,0.003372483,0.553797468,0.874200426,0.001507872,0.003635262,0.004054113,0.004360012,0
0.0124533,0.155797101,0.006597864,0.014715276,0.28164557,0.603411514,3.33E-04,0.009027567,0.01287777,0.035502959,0
0.01867995,0.557971014,0.034288056,0.035952052,0.348101266,0.519189765,8.84E-04,0.05704332,0.058665395,0.109000311,0
0.0124533,0.038043478,0.001632103,0.003711408,0.581223629,0.797441365,0.001532095,0.004210845,0.004097472,0.004982871,0
0.01743462,0.643115942,0.037038323,0.044183071,0.364978903,0.720682303,8.72E-04,0.064222963,0.085266444,0.124260355,0
0.01369863,0.512681159,0.023620352,0.044060165,0.287974684,0.706823028,3.77E-04,0.033383823,0.053418896,0.119900343,0
0.01743462,0.530797101,0.030579362,0.036486509,0.361814346,0.62793177,8.64E-04,0.052590124,0.062112475,0.102460293,0
0.0124533,0.038043478,0.001632103,0.003711408,0.555907173,0.793176972,0.001368591,0.004029082,0.004075792,0.005294301,0
0.01867995,0.329710145,0.020286695,0.021287056,0.380801688,0.772921109,7.69E-04,0.036382914,0.049820058,0.077857365,0
0.0124533,0.144927536,0.006139486,0.013700365,0.302742616,0.674840085,3.57E-04,0.008936686,0.013268005,0.033634382,0
0.02864259,0.60326087,0.055623463,0.025903503,0.888185654,0.963752665,0.002684699,0.216813087,0.167649482,0.155714731,0
0.01369863,0.038043478,0.001784896,0.003400417,0.516877637,0.769722814,0.001602745,0.004119964,0.004335949,0.004671442,0
0.01867995,0.731884058,0.04495576,0.047125382,0.348101266,0.569296375,8.68E-04,0.074795517,0.083597104,0.145126129,0
0.00249066,0.005434783,3.47E-05,0.002469306,0.823839662,0.911513859,0.001816714,9.09E-05,8.67E-05,0,0
0.01867995,0.766304348,0.047067076,0.049335839,0.33649789,0.700426439,8.40E-04,0.076067858,0.105623726,0.151666148,0
0.0124533,0.545289855,0.023023072,0.05111426,0.344936709,0.791044776,3.65E-04,0.037958194,0.057733166,0.139208969,0
0.231631382,0.253623188,0.183073354,0.00139108,0.382911392,0.876332623,7.45E-04,0.331414723,0.505008022,0.726253504,1
0.00747198,0.096014493,0.002576639,0.014352142,0.469409283,0.83901919,4.88E-04,0.005483187,0.00680744,0.016817191,0
0.100871731,0.567028986,0.178774325,0.007117411,0.257383966,0.469083156,0.001986274,0.230566495,0.280015609,0.218623482,0
0,0.014492754,1.39E-05,0.016746959,1,1,0.001614857,6.06E-05,4.34E-05,0,0
0.00996264,0.14673913,0.005076882,0.016953666,0.267932489,0.674840085,3.75E-04,0.006634353,0.010969952,0.024291498,0
0.00996264,0.278985507,0.009639826,0.032058146,0.341772152,0.703624733,3.09E-04,0.015661921,0.021679747,0.064154469,0
0.01369863,0.128623188,0.005951968,0.011160294,0.61814346,0.912579957,0.001033508,0.016479855,0.017040281,0.027717222,0
0,0.039855072,1.11E-04,0.042818063,0.312236287,1,1.21E-04,3.03E-05,3.47E-04,0.001245718,1
0,0.023550725,4.86E-05,0.026058068,0.47257384,1,2.68E-04,0,1.52E-04,6.23E-04,1
0,0.079710145,2.64E-04,0.083786939,0.202531646,1,7.67E-05,1.21E-04,8.24E-04,0.002180006,1
0.02739726,0.224637681,0.019918603,0.010108139,0.950421941,1,0.003986677,0.082762799,0.062177514,0.040797259,0
0.01867995,0.679347826,0.041733224,0.043749174,0.33649789,0.552238806,9.22E-04,0.067403817,0.075510558,0.124571784,0
0.01369863,0.016304348,7.85E-04,0.001538195,0.657172996,0.768656716,0.002133629,0.002241745,0.001886138,0.001868577,0
0.01867995,0.635869565,0.039066298,0.040955841,0.356540084,0.720682303,8.58E-04,0.066313238,0.089970949,0.129866085,0
0.0124533,0.425724638,0.017980915,0.03994093,0.318565401,0.789978678,3.86E-04,0.027658285,0.045028834,0.09810028,0
0.00249066,0.005434783,3.47E-05,0.002469306,1,1,0.002220428,1.51E-04,1.08E-04,0,0
0.0124533,0.032608696,0.001402914,0.003203021,0.575949367,0.943496802,0.001281792,0.003574674,0.004140832,0.004982871,0
0.01743462,0.277173913,0.015994611,0.019106394,0.391350211,0.684434968,9.77E-04,0.029354741,0.03509951,0.051697291,0
0.01867995,0.753623188,0.046289223,0.048522048,0.347046414,0.628997868,8.66E-04,0.076825204,0.094133461,0.149486141,0
0.01369863,0.730072464,0.033621324,0.062682381,0.297468354,0.652452026,3.67E-04,0.048773099,0.070675975,0.178137652,0
0.00498132,0.001811594,2.08E-05,7.32E-04,0.894514768,0.893390192,0.001614857,6.06E-05,4.34E-05,0,1
0.01618929,0.001811594,1.46E-04,2.53E-04,0.510548523,0.50533049,0.002825999,2.42E-04,1.73E-04,0,1
0.02864259,0.242753623,0.022453572,0.010461961,0.906118143,0.963752665,0.003570852,0.089245683,0.067727529,0.048894425,0
0.0124533,0.001811594,1.04E-04,3.26E-04,0.616033755,0.611940299,0.002624142,2.12E-04,1.52E-04,0,1
0.01369863,0.389492754,0.017953134,0.033506954,0.479957806,0.748400853,8.68E-04,0.039624356,0.04279582,0.076923077,0
0.0124533,0.038043478,0.001632103,0.003711408,0.611814346,0.855010661,0.001423092,0.004422902,0.004379309,0.00560573,0
0.01743462,0.483695652,0.027870765,0.033259279,0.380801688,0.713219616,8.28E-04,0.050106028,0.063586697,0.101214575,0
0.0124533,0.168478261,0.007132638,0.015899649,0.345991561,0.65565032,4.28E-04,0.011693426,0.015024065,0.038928683,0
0.00373599,0.001811594,6.95E-06,9.18E-04,1,1,0.001413,3.03E-05,2.17E-05,0,1
0.01992528,0.72826087,0.047532399,0.044132791,0.313291139,0.489339019,8.94E-04,0.072129658,0.077201578,0.136717533,0
0.0124533,0.038043478,0.001632103,0.003711408,0.603375527,0.87206823,0.001703674,0.004362314,0.004466028,0.004671442,0
0.01120797,0.101449275,0.003910102,0.010601628,0.374472574,0.721748401,3.92E-04,0.006816116,0.008975415,0.024291498,0
0.01867995,0.643115942,0.039510786,0.041421397,0.342827004,0.547974414,9.69E-04,0.064919721,0.070936131,0.115228901,0
0.01369863,0.038043478,0.001784896,0.003400417,0.544303797,0.826226013,0.001312071,0.004332021,0.004639466,0.00591716,0
0.01867995,0.793478261,0.048733905,0.051082603,0.35021097,0.70575693,8.26E-04,0.081460164,0.110068074,0.164746185,0
0.0124533,0.788043478,0.033260178,0.073797982,0.299578059,0.73880597,3.75E-04,0.04862163,0.078393964,0.175334787,0
0.00871731,0.168478261,0.005174114,0.021868069,0.456751055,0.91684435,4.18E-04,0.010845198,0.014872306,0.036748676,0
0.01867995,0.740942029,0.045511369,0.047706395,0.347046414,0.540511727,9.18E-04,0.075431687,0.080735377,0.139831828,0
0.0124533,0.038043478,0.001632103,0.003711408,0.581223629,0.880597015,0.001532095,0.004210845,0.004509387,0.004982871,0
0.01867995,0.438405797,0.026954009,0.028270387,0.360759494,0.689765458,9.08E-04,0.046137534,0.059597624,0.086265961,0
0.0124533,0.682971014,0.028829192,0.06398035,0.293248945,0.663113006,3.94E-04,0.041320812,0.061548801,0.14450327,0
0.00622665,0.101449275,0.002326615,0.01767807,0.422995781,0.89978678,2.95E-04,0.00448349,0.006568963,0.019308627,0
0.00871731,0.186594203,0.005729724,0.024195846,0.551687764,0.861407249,5.47E-04,0.014268404,0.015544378,0.039862971,0
0.00871731,0.114130435,0.003507285,0.014884738,0.515822785,0.943496802,5.75E-04,0.00817934,0.010362919,0.022111492,0
0.094645081,0.489130435,0.144875196,0.006540122,0.449367089,0.727078891,0.002075091,0.302150863,0.336382951,0.275303644,0
0.00996264,0.483695652,0.016703013,0.055440201,0.435654008,0.673773987,0.001069843,0.033777643,0.036161818,0.055123015,0
0.00996264,0.414855072,0.014327782,0.047577901,0.366033755,0.861407249,3.29E-04,0.024810663,0.038871786,0.097477421,0
0.00996264,0.269927536,0.009327296,0.031024613,0.244725738,0.739872068,1.53E-04,0.011420782,0.021961583,0.067580193,0
0.00871731,0.02173913,6.74E-04,0.003013075,0.644514768,0.804904051,0.001190957,0.001878219,0.00169102,0.002802865,0
0.00871731,0.282608696,0.008674454,0.036533065,0.415611814,0.986140725,3.13E-04,0.016752499,0.026731128,0.068203052,0
0.00996264,0.418478261,0.014452794,0.047991315,0.234177215,0.767590618,1.53E-04,0.017146319,0.035251268,0.101214575,0
0.00871731,0.02173913,6.74E-04,0.003013075,0.614978903,0.773987207,0.001463464,0.001787337,0.001625981,0.002180006,0
0.01120797,0.447463768,0.017175281,0.046170062,0.320675105,0.71108742,3.23E-04,0.026537413,0.039023544,0.105574587,0
0.01120797,0.31884058,0.012244246,0.032948288,0.219409283,0.672707889,1.55E-04,0.013753408,0.026427611,0.08097166,0
0.00871731,0.02173913,6.74E-04,0.003013075,0.665611814,0.804904051,0.001231328,0.001938806,0.00169102,0.002802865,0
0.00996264,0.307971014,0.010639923,0.035369176,0.367088608,0.763326226,3.77E-04,0.018418661,0.025820578,0.066334475,0
0.00871731,0.085144928,0.00261831,0.011160294,0.318565401,0.89445629,1.37E-04,0.003907907,0.007349434,0.024914357,0
0.00747198,0.02173913,5.83E-04,0.00344511,0.767932489,0.988272921,0.001390795,0.001938806,0.001799419,0.002491436,0
0.01120797,0.570652174,0.021897962,0.058833169,0.331223629,0.651385928,3.51E-04,0.034868222,0.045939383,0.131111803,0
