'att3','att4','att5','att6','att7','att8','att9','att10','att11','att12','att13','att14','att15','att16','att17','att18','att19','att20','att21','att22','att23','att24','att25','att26','att27','att28','att29','att30','att31','att32',outlier
0.174889327,0.104149378,0.168391994,0.095419234,0.427281755,0.191904664,0.0468111,0.102875065,0.439691028,0.315261959,0.067429055,0.041438296,0.063120795,0.034709976,0.197886025,0.109440412,0.021454545,0.13125592,0.189537952,0.05099982,0.136904762,0.121975806,0.127564425,0.068649961,0.487753998,0.237304199,0.068809904,0.233554238,0.507026627,0.235678338,0
0.09349832,0.295850622,0.088030059,0.048647201,0.462850952,0.188000822,0,0,0.549613785,0.435763098,0.343413808,0.379862093,0.257396134,0.150706093,0.703345465,0.167146753,0,0,0.17547813,0.201802026,0.088888889,0.362231183,0.076024373,0.043230123,0.578150352,0.178714825,0,0,0.325073964,0.358068316,0
0.273027895,0.332365145,0.262863277,0.162175194,0.453823237,0.267789877,0.116431353,0.173863042,0.521093286,0.222323462,0.146209233,0.285493281,0.118765353,0.105387633,0.320735903,0.134980989,0.046540404,0.142318621,0.204368175,0.031203792,0.223412698,0.463037634,0.211973839,0.122769614,0.556517036,0.258499767,0.128035144,0.218555982,0.548446746,0.167041439,0
0.377566804,0.309958506,0.352426961,0.249450844,0.251151034,0.117217999,0.065262902,0.169942499,0.345216875,0.131890661,0.032952139,0.292786421,0.05126562,0.040109913,0.182380216,0.100606829,0.028585859,0.173422997,0.147358487,0.018973785,0.277380952,0.447580645,0.25719716,0.163769352,0.2737387,0.165101411,0.067571885,0.275933031,0.353920118,0.116500696,0
0.348231906,0.380912863,0.339774557,0.222126976,0.480906383,0.326415999,0.208860759,0.281285938,0.44325609,0.203644647,0.086488776,0.214771924,0.080743351,0.085360019,0.185920128,0.166282598,0.083434343,0.258950559,0.069547967,0.054212788,0.272619048,0.510080645,0.262284085,0.160718971,0.553426563,0.395840154,0.274600639,0.506801535,0.406804734,0.231823536,0
0.310363219,0.321576763,0.301050533,0.195446022,0.251060757,0.238237107,0.179892892,0.213434396,0.305407011,0.128701595,0.213807709,0.199964639,0.20410125,0.162462918,0.184873112,0.312228751,0.114772727,0.262170866,0.176248531,0.1095933,0.230555556,0.303763441,0.225334004,0.133101548,0.186741868,0.265220313,0.151837061,0.289361702,0.156065089,0.164043259,0
0.21755827,0.212448133,0.203358638,0.12574337,0.22370678,0.09691117,0.066017527,0.037877679,0.282234106,0.234396355,0.062685303,0.072467291,0.054042508,0.042228875,0.126938226,0.119426201,0.048989899,0.078954347,0.04566553,0.091282838,0.188492063,0.279905914,0.169825032,0.102171346,0.315460094,0.276765867,0.166054313,0.19379142,0.378698225,0.389442124,0
0.257027041,0.313278008,0.24131585,0.154513796,0.345219825,0.147044723,0.069449854,0.085624673,0.46761735,0.189977221,0.196781025,0.172339109,0.156787354,0.124800066,0.186967144,0.166954718,0.0525,0.102254215,0.100749215,0.07518345,0.219047619,0.419018817,0.198949075,0.123589609,0.411264776,0.250400648,0.115734824,0.186815487,0.448594675,0.278402399,0
0.263960745,0.049792531,0.248063799,0.160300027,0.325810237,0.113142935,0.063437196,0.093883952,0.321449792,0.081093394,0.119186785,0.151343706,0.09526861,0.083035995,0.222465972,0.093981642,0.034747475,0.110475469,0.027368502,0.033242127,0.232936508,0.272849462,0.20811672,0.132609551,0.511705169,0.224380073,0.120926518,0.239832578,0.330621302,0.186422529,0
0.318897008,0.356016598,0.309715513,0.204500402,0.188498691,0.204129854,0.09875852,0.098431783,0.483660131,0.162642369,0.105209657,0.207478784,0.175157535,0.091648553,0.095527746,0.334888812,0.087171717,0.201742754,0.323202558,0.097086909,0.246031746,0.423051075,0.256582257,0.143236683,0.170903191,0.352415088,0.128115016,0.230484827,0.606878698,0.184816361,0
0.317830284,0.268049793,0.302047389,0.195070988,0.416719328,0.236216697,0.08023369,0.124934658,0.401069519,0.231207289,0.029055485,0.120403112,0.025686212,0.031155587,0.05853318,0.101759035,0.040732323,0.13843531,0.176441132,0.037215151,0.23531746,0.369623656,0.219576276,0.129788769,0.355636251,0.29037928,0.14456869,0.292570631,0.640162722,0.247671057,0
0.285828578,0.217427386,0.264550265,0.174444147,0.308657579,0.090165057,0.051338851,0.107370622,0.30362448,0.119134396,0.230241423,0.121021924,0.197052227,0.159592066,0.298598993,0.059905135,0.033005051,0.195112711,0.388301458,0.018559208,0.208333333,0.162298387,0.188383923,0.11411047,0.259831569,0.069187159,0.039305112,0.167178235,0.270710059,0.048506264,0
0.211157928,0.36846473,0.203972088,0.121350121,0.43125395,0.189096637,0.120350536,0.15326712,0.25311943,0.325740319,0.227107158,0.305604668,0.241482431,0.129721527,0.389190806,0.183277643,0.050252525,0.218791438,0.216694594,0.062400674,0.177380952,0.455645161,0.180837386,0.094200997,0.503206366,0.236270269,0.112779553,0.275095919,0.253328402,0.236749117,0
0.488506054,0.213692946,0.46399816,0.351727833,0.382052902,0.22474488,0.133885102,0.236696289,0.401069519,0.157175399,0.107750953,0.061218175,0.10381288,0.102721842,0.111930997,0.098014364,0.046237374,0.16569426,0.105179022,0.025088788,0.388095238,0.254032258,0.366090894,0.250163999,0.381905277,0.249711361,0.184504792,0.39379142,0.448224852,0.159653068,0
0.313030028,0.483817427,0.297829921,0.198767747,0.206554121,0.218409698,0.149123661,0.0975954,0.308972074,0.211617312,0.328504871,0.317759901,0.191712058,0.235396246,0.214289276,0.408534009,0.130681818,0.254025384,0.330328769,0.236177328,0.256746032,0.503696237,0.230420929,0.151075833,0.176543305,0.286588203,0.146805112,0.195361005,0.340976331,0.281614734,0
0.282095045,0.3406639,0.265470439,0.17283686,0.30892841,0.157112527,0.078164557,0.138682697,0.538324421,0.093849658,0.188648878,0.314002829,0.141194062,0.129789881,0.208156753,0.200176672,0.051994949,0.203637052,0.312802142,0.047406824,0.24484127,0.566532258,0.215719157,0.139399108,0.408174303,0.262290845,0.109984026,0.332472968,0.698594675,0.147232038,0
0.233559123,0.326141079,0.220075148,0.137315832,0.324546357,0.115574276,0.067745862,0.109775222,0.321449792,0.165831435,0.067852605,0.26405587,0.064295632,0.046876922,0.183377374,0.07388524,0.029368687,0.111233188,0.074555575,0.026401614,0.203174603,0.816532258,0.193750349,0.110240094,0.572742023,0.232479192,0.144648562,0.303383328,0.520340237,0.238141129,0
0.216491546,0.295435685,0.208036194,0.123064559,0.49715627,0.200876652,0.074148004,0.12963931,0.3885918,0.26309795,0.072172808,0.226927157,0.062479974,0.046056679,0.171760483,0.068201022,0.026666667,0.141750332,0.147165887,0.045023009,0.177777778,0.484543011,0.165017609,0.093872999,0.507842077,0.208354156,0.085223642,0.259190792,0.529585799,0.252703716,0
0.128860206,0.496680498,0.122383253,0.067130994,0.24428997,0.140915006,0.090920156,0.026806064,0.127153892,0.350569476,0.006014401,0.181621287,0.044537007,0,0.189559755,0.235126935,0.094318182,0.09713961,0.192041756,0.12742009,0.080753968,0.536626344,0.090558444,0.037982157,0.289191069,0.27814444,0.149201278,0.089431461,0.299556213,0.394581861,0
0.427169449,0.514522822,0.412084963,0.294776319,0.293581295,0.284638038,0.166966894,0.202613696,0.525252525,0.165831435,0.175434138,0.215655941,0.165865641,0.148382069,0.136411228,0.24799324,0.083636364,0.22655806,0.183374742,0.107796802,0.350396825,0.65625,0.334227738,0.223661769,0.282237503,0.529389464,0.248722045,0.45622602,0.590606509,0.399400364,0
0.261827297,0.475518672,0.24998083,0.155531744,0.40714995,0.211697829,0.062195716,0.113904861,0.569815805,0.251708428,0.138246506,0.186262376,0.125280359,0.087000506,0.407937378,0.271517456,0.041161616,0.175715098,0.251170047,0.047579564,0.203174603,0.510416667,0.19386215,0.110764891,0.551881326,0.329840947,0.092971246,0.288210673,0.55806213,0.195952457,0
0.129286895,0.497510373,0.121233034,0.068416823,0.46736481,0.144544894,0.049829601,0.065708312,0.573380867,0.322551253,0.269970352,0.556444484,0.213820357,0.125551956,0.649498928,0.139109728,0.034520202,0.164311423,0.40255388,0.127661927,0.115873016,0.645833333,0.102409302,0.057137234,0.629143166,0.158553187,0.049049521,0.131496338,0.482988166,0.297997644,0
0.305029602,0.102074689,0.284410705,0.188320386,0.317956125,0.13204575,0.05744888,0.125561945,0.310754605,0.248291572,0.096399831,0.063096711,0.082238599,0.072236121,0.220272224,0.099646657,0.022916667,0.155919682,0.146202885,0.121581471,0.226984127,0.164650538,0.210799933,0.125196799,0.465348065,0.229894367,0.074960064,0.286850366,0.447115385,0.422207945,0
0.222891888,0.485477178,0.208266237,0.12686847,0.443892751,0.138346689,0.021798929,0.056246733,0.329768271,0.218451025,0.14824227,0.291239392,0.129338887,0.08330941,0.259011816,0.069036371,0.017606061,0.116669824,0.335143776,0.040255379,0.175793651,0.567876344,0.16127229,0.089477827,0.440624276,0.143905843,0.028610224,0.150191838,0.521449704,0.171538709,0
0.244759721,0.387136929,0.233187639,0.142619877,0.296379886,0.198068625,0.133519961,0.074647151,0.57694593,0.246469248,0.14815756,0.238640382,0.15475809,0.092263736,0.277459241,0.174924146,0.11229798,0.166679295,0.176055931,0.084442325,0.203968254,0.502688172,0.201352787,0.109977696,0.415127868,0.286760525,0.204472843,0.232438089,0.543269231,0.295856087,0
0.411168596,0.177178423,0.417375968,0.274631664,0.45562878,0.562358743,0.352969815,0.329325666,0.609625668,0.505922551,0.368233799,0.254331683,0.431272028,0.29151458,0.411975869,0.481891155,0.133282828,0.29929911,0.327247164,0.157165955,0.338492063,0.212365591,0.356028845,0.20467069,0.463802828,0.579362754,0.257108626,0.38646669,0.466346154,0.394796017,0
0.246893168,0.261825726,0.242849475,0.141816234,0.507086756,0.333607287,0.172760467,0.235075797,0.490790255,0.258542141,0.113595934,0.082589286,0.097191071,0.062119783,0.207957322,0.170891424,0.066439394,0.24701648,0.172203925,0.037560632,0.186904762,0.257056452,0.176197663,0.09528339,0.543382523,0.326911478,0.183865815,0.3854203,0.451553254,0.204090374,0
0.356232332,0.390871369,0.350203205,0.231342084,0.34251151,0.326415999,0.235077897,0.251542081,0.468211527,0.226879271,0.095637442,0.118193069,0.111823134,0.085838494,0.113027871,0.248089258,0.092651515,0.241333586,0.120779646,0.105758468,0.286111111,0.452956989,0.285035497,0.171739701,0.336320791,0.498716203,0.292332268,0.490756889,0.435650888,0.355284292,0
0.147261187,0.390456432,0.139099762,0.078328422,0.495350727,0.21899185,0.021747809,0.102822791,0.878193702,0.420045558,0.495552732,0.306488685,0.411192994,0.250980875,0.566236227,0.159369359,0.015204545,0.199280167,0.413339497,0.115051891,0.13015873,0.374663978,0.119514786,0.064189189,0.530248011,0.185952336,0.016653355,0.160062783,0.602810651,0.26640968,0
0.162622007,0.480082988,0.148761598,0.087757836,0.257650989,0.06759811,0.006012658,0.026968113,0.338680927,0.285649203,0.062346463,0.216760962,0.045605041,0.032796074,0.199980057,0.033077928,0.005237374,0.066811896,0.094586006,0.052381742,0.126190476,0.568548387,0.109061434,0.062680399,0.320095805,0.075218418,0.009864217,0.089954656,0.289571006,0.271977728,0
0.186623287,0.218672199,0.18173453,0.101848379,0.411031868,0.280528731,0.154211295,0.115943544,0.513963161,0.394077449,0.183058026,0.169466054,0.192993699,0.095476356,0.281747021,0.349675462,0.13290404,0.239439288,0.232487818,0.135953457,0.166666667,0.320900538,0.173290849,0.083705064,0.475392104,0.469249194,0.234744409,0.324729683,0.537721893,0.441696113,0
0.203690864,0.509128631,0.19170309,0.115938923,0.31940056,0.130299295,0.087974684,0.073392577,0.568033274,0.180410023,0.166200762,0.27864215,0.158389405,0.091580199,0.240813681,0.184621884,0.075530303,0.197954158,0.171433524,0.062020646,0.191666667,0.672715054,0.186036112,0.099809761,0.456849262,0.245230997,0.153913738,0.261074294,0.517381657,0.229253667,0
0.221291802,0.286721992,0.204585538,0.12729708,0.260720412,0.06492706,0.033325219,0.071615264,0.267973856,0.219362187,0.025412961,0.134127475,0.022535512,0.019836225,0.207907464,0.038512501,0.023732323,0.117238113,0.203212573,0.051207109,0.148809524,0.277889785,0.133825256,0.077374705,0.245924438,0.06014027,0.03658147,0.141053366,0.30214497,0.167255595,0
0.306096325,0.330290456,0.285177517,0.191695687,0.237699738,0.08848709,0.03412853,0.095922635,0.237076649,0.081776765,0.155781449,0.115673621,0.144398163,0.112359704,0.280400858,0.091101125,0.013593434,0.106516386,0.189923152,0.009853102,0.233730159,0.300403226,0.214992453,0.131723957,0.275283937,0.118488394,0.027707668,0.125985351,0.221523669,0.053967234,0
0.289028748,0.330705394,0.288934898,0.173747656,0.476392525,0.384288747,0.188437196,0.146314689,0.446226976,0.43667426,0.055230834,0.243060467,0.154544484,0.058975516,0.413172458,0.29475362,0.122752525,0.221064596,0.237495426,0.176547407,0.196428571,0.365927419,0.219129074,0.108436106,0.570424168,0.406007134,0.191932907,0.257063132,0.36612426,0.410964771,0
0.420235746,0.3,0.391841116,0.284061077,0.330504649,0.175878364,0.081450828,0.150392054,0.304812834,0.117995444,0.162049979,0.068091407,0.091316886,0.117007751,0.20157551,0.138245574,0.036893939,0.156866831,0.115001637,0.043986568,0.332539683,0.286290323,0.290066521,0.194273157,0.391176698,0.22007203,0.097444089,0.278025811,0.354659763,0.139843666,0
0.314096752,0.407883817,0.298136646,0.195928208,0.349643405,0.203581946,0.043743914,0.109252483,0.475935829,0.264692483,0.216010165,0.090412836,0.19651821,0.134642989,0.209253627,0.10915236,0.017843434,0.123167267,0.244429036,0.051241657,0.258730159,0.415322581,0.250041925,0.144876673,0.388086224,0.237648843,0.05692492,0.222671782,0.646079882,0.23707035,0
0.37650008,0.260165975,0.352657005,0.250575944,0.288435497,0.135504418,0.086027264,0.153894407,0.3885918,0.162414579,0.235239305,0.15156471,0.201537969,0.177295657,0.312260059,0.102719207,0.040606061,0.171358212,0.202442172,0.066857372,0.306746032,0.321236559,0.283917491,0.185253214,0.373406475,0.168720167,0.089217252,0.259958144,0.42862426,0.18342435,0
0.366366206,0.410373444,0.344222069,0.240610769,0.308838133,0.150400657,0.032667965,0.119864088,0.294117647,0.111161731,0.195171537,0.291239392,0.168108512,0.156037677,0.205564142,0.083515766,0.014676768,0.133339648,0.204175574,0.049445158,0.305555556,0.537298387,0.282240483,0.184958016,0.313914857,0.149592459,0.037963259,0.205441228,0.350221893,0.148838205,0
0.375433356,0.246887967,0.351200061,0.248057862,0.244019139,0.124751729,0.050803311,0.138630423,0.314319667,0.091343964,0.086997035,0.06512995,0.090676065,0.085086604,0.155756095,0.06707762,0.023265152,0.203826482,0.041813524,0.041775493,0.276984127,0.244959677,0.257812063,0.165212543,0.249014912,0.12822457,0.05,0.286571329,0.210798817,0.127315558,0
0.212758014,0.310788382,0.214247374,0.122153764,0.329692155,0.314772961,0.230209348,0.188865656,0.254901961,0.33143508,0.123591698,0.22449611,0.218840115,0.077567704,0.341626365,0.423704728,0.162373737,0.334911915,0.108260627,0.140997471,0.175793651,0.498991935,0.222091788,0.095512989,0.524839682,0.65639055,0.381709265,0.542378793,0.360207101,0.429489239,0
0.362632674,0.252282158,0.341844951,0.237021163,0.320844994,0.163687419,0.025681597,0.05194459,0.204991087,0.151025057,0.207369759,0.027205622,0.157855388,0.154055421,0.235279454,0.089372816,0.01954798,0.107160447,0.052599141,0.057667593,0.291269841,0.184139785,0.265470401,0.171018105,0.278374411,0.137529941,0.028091054,0.115521451,0.108357988,0.138023343,0
0.191423543,0.357261411,0.176596887,0.105759443,0.259907917,0.086432436,0.048515093,0.05807632,0.779560309,0.132801822,0.059551038,0.482187058,0.055537755,0.043185826,0.44907015,0.106175827,0.050328283,0.210456526,0.146973286,0.124276219,0.119444444,0.37936828,0.105875119,0.05940042,0.206829947,0.06570626,0.031837061,0.077502616,0.419008876,0.130099582,0
0.267160915,0.629875519,0.25933594,0.15954996,0.454726009,0.249297993,0.13244888,0.223418714,0.451574569,0.379271071,0.127742482,0.18648338,0.118338139,0.086043555,0.329411178,0.172811768,0.058939394,0.315400644,0.219583598,0.09601592,0.200396825,0.616263441,0.190452233,0.10781291,0.463030209,0.26694353,0.128514377,0.419253575,0.382026627,0.292322518,0
0.417035575,0.329875519,0.399432559,0.284650415,0.353525323,0.238065886,0.099050633,0.118139049,0.494949495,0.159681093,0.092249047,0.057881011,0.077432447,0.088504286,0.153711921,0.090813074,0.044393939,0.130649744,0.250399646,0.037180603,0.337301587,0.360215054,0.31019062,0.211329047,0.397357645,0.27711051,0.164536741,0.289780258,0.752218935,0.18888532,0
0.402634807,0.399585062,0.386933517,0.276560407,0.282116096,0.200739675,0.21462999,0.152901202,0.245395128,0.127790433,0.120288014,0.219634017,0.132115775,0.110992631,0.121354141,0.175020164,0.085328283,0.167607501,0.084763391,0.049479706,0.332142857,0.550067204,0.32248868,0.211657045,0.291508924,0.409453568,0.301837061,0.334635507,0.334689349,0.207945176,0
0.260760574,0.490871369,0.253354804,0.154567372,0.121874154,0.297993288,0.21365628,0.124725562,0.171717172,0.325056948,0.12240576,0.263834866,0.127950443,0.091853614,0.256319489,0.560529247,0.168257576,0.294184505,0.269659675,0.277427691,0.192857143,0.543010753,0.185029907,0.105615324,0.180792706,0.538694836,0.257028754,0.30519707,0.273298817,0.474461934,0
0.267694277,0.76846473,0.252894717,0.160192874,0.286539677,0.154509965,0.098709834,0.101672765,0.329768271,0.209339408,0.067513765,0.297206506,0.081063762,0.048243995,0.280251284,0.226965472,0.074267677,0.17363137,0.152366095,0.11771209,0.204761905,0.868951613,0.193750349,0.111027289,0.383450514,0.272802468,0.144648562,0.248203697,0.325813609,0.286219081,0
0.402634807,0.177178423,0.383942949,0.268256094,0.517017243,0.250119855,0.167843233,0.33951908,0.350564468,0.213211845,0.164760695,0.079804632,0.148029478,0.129174698,0.22037194,0.09849445,0.040782828,0.215192271,0.241347432,0.092181087,0.312301587,0.164986559,0.294538543,0.185220415,0.490844472,0.207664869,0.109664537,0.372863621,0.384615385,0.245101189,0
0.300762707,0.308713693,0.282416993,0.187195285,0.299720141,0.119580851,0.072200584,0.118766336,0.439096851,0.146013667,0.048877594,0.067892504,0.038342412,0.044552899,0.108440943,0.060366018,0.031717172,0.130479257,0.125979854,0.025676105,0.254365079,0.340389785,0.230365029,0.147041459,0.396585027,0.214385415,0.15071885,0.343599581,0.630177515,0.193703823,0
0.341298203,0.871784232,0.32627866,0.22164479,0.359483615,0.187932333,0.068622201,0.17062206,0.187165775,0.18929385,0.194239729,0.345606436,0.163409164,0.151252922,0.205813432,0.098014364,0.020040404,0.172911536,0.117505441,0.072212318,0.282539683,0.994287634,0.258706468,0.170690108,0.355636251,0.197842532,0.055934505,0.270770841,0.232988166,0.230645679,0
0.247959891,0.812448133,0.238325282,0.145512992,0.369594656,0.227244709,0.17429406,0.105436487,0.439096851,0.223462415,0.171113935,0.456550566,0.148777101,0.111607814,0.40624221,0.21054653,0.107954545,0.174559576,0.292964311,0.042604646,0.205952381,0.900201613,0.199172676,0.112372081,0.536428958,0.302958763,0.233466454,0.238402511,0.487426036,0.18192526,0
0.332231052,0.644813278,0.309102063,0.211304581,0.318497788,0.111875899,0.067478092,0.108102457,0.332144979,0.090888383,0.082083863,0.21875,0.05948948,0.073671547,0.202173805,0.055978031,0.038131313,0.122201174,0.075711177,0.032240233,0.254761905,0.746303763,0.22852032,0.14684466,0.446032604,0.136151367,0.111022364,0.209452389,0.324704142,0.13566763,0
0.321030455,0.639834025,0.297676559,0.201821591,0.280400831,0.107355661,0.029357352,0.092106639,0.360665478,0.060136674,0.127573062,0.192671499,0.096123037,0.098347209,0.216433165,0.064542766,0.01434596,0.120022732,0.050287937,0.021392148,0.254365079,0.66733871,0.227234613,0.145401469,0.391176698,0.141321018,0.035638978,0.206522497,0.273668639,0.082449941,0
0.147954558,0.767219917,0.137182731,0.078971337,0.245644127,0.09204849,0.037512171,0.054521694,0.333333333,0.174715262,0.056416773,0.29322843,0.05190644,0.030608757,0.243057287,0.100318777,0.036616162,0.11562796,0.119431444,0.047441372,0.108730159,0.836693548,0.098496283,0.054021254,0.30773391,0.144078165,0.057428115,0.169724451,0.279215976,0.180961559,0
0.395701104,0.717012448,0.37159727,0.269274042,0.156360025,0.112492295,0.084615385,0.090799791,0.384432561,0.056492027,0.101651842,0.121773338,0.103599274,0.093767516,0.181632348,0.139589814,0.049772727,0.120666793,0.088615396,0.034451308,0.296428571,0.670698925,0.279445469,0.180202047,0.235880399,0.204563078,0.117571885,0.194035577,0.288091716,0.100974408,0
0.246359806,0.358921162,0.230733839,0.144227163,0.292949355,0.134134648,0.081962025,0.092890748,0.270944742,0.153530752,0.059381618,0.08959512,0.058314643,0.041613693,0.249090093,0.141702193,0.052525253,0.142015533,0.225361607,0.064715393,0.192063492,0.403225806,0.180390184,0.101646549,0.48698138,0.264531027,0.1485623,0.289082665,0.607988166,0.250776314,0
0.330097605,0.353112033,0.310482325,0.210983123,0.198880563,0.138894596,0.118281402,0.150026137,0.234105764,0.082915718,0.076916561,0.071782178,0.051158817,0.068955146,0.212195244,0.121730614,0.039494949,0.160314453,0.026790701,0.026850739,0.276587302,0.398857527,0.249818324,0.164786145,0.440624276,0.291585532,0.149840256,0.364492501,0.247411243,0.150337295,0
0.333831138,0.432365145,0.330342765,0.213983391,0.272727273,0.352441614,0.245861733,0.148092002,0.321449792,0.28405467,0.143583227,0.100181223,0.278970415,0.116255861,0.160343022,0.617563467,0.194015152,0.259139989,0.11018663,0.250065641,0.298015873,0.452956989,0.361059869,0.179841249,0.378042185,0.925901673,0.523642173,0.473317056,0.473002959,0.746225506,0
0.32849752,0.457676349,0.323518135,0.210768819,0.308025639,0.306554346,0.264118793,0.183481443,0.298276887,0.190205011,0.172554003,0.094634017,0.166079248,0.140794816,0.278306826,0.283615624,0.116540404,0.23754499,0.11692764,0.080676589,0.272619048,0.451612903,0.282240483,0.165278142,0.493934946,0.564543089,0.359744409,0.411928845,0.368713018,0.284077524,0
0.14331431,0.34813278,0.132428495,0.076506831,0.275164756,0.119512362,0.036002921,0.030156822,0.36838978,0.279498861,0.194917408,0.210351839,0.162127523,0.096911783,0.462033205,0.099070553,0.026035354,0.07452169,0.334951176,0.07200503,0.127777778,0.423387097,0.115713567,0.063959591,0.522521826,0.169237132,0.051190096,0.087199163,0.551405325,0.252061249,0
0.247426529,0.351452282,0.249904148,0.142137691,0.585627878,0.441476611,0.248296008,0.290852065,0.532976827,0.471526196,0.252943668,0.304941655,0.242443661,0.14387073,0.642020242,0.286208088,0.125277778,0.348740292,0.164307313,0.149323549,0.21547619,0.449596774,0.210911733,0.11247048,0.825388241,0.448915235,0.254472843,0.493896059,0.404585799,0.401434843,0
0.143260974,0.364315353,0.135725788,0.078006965,0.332490747,0.147935073,0.071762415,0.079142708,0.699940582,0.279726651,0.225412961,0.21875,0.193527715,0.108873669,0.288577554,0.169355148,0.068535354,0.187213487,0.193775158,0.104272902,0.127380952,0.456989247,0.114427861,0.06559958,0.403538592,0.218693457,0.101996805,0.228810603,0.594674556,0.32155477,0
0.269827724,0.76473029,0.253508167,0.164157514,0.314976979,0.139100062,0.057619279,0.124255097,0.471776589,0.116856492,0.418975011,0.504508487,0.356936879,0.260823798,0.28937528,0.127683681,0.036994949,0.224095473,0.210531384,0.103236461,0.225,0.716061828,0.205880709,0.125426397,0.25442324,0.120573487,0.044121406,0.193477503,0.309911243,0.119713031,0
0.423435917,0.21659751,0.403803389,0.291133137,0.255935723,0.226388604,0.134834469,0.168374281,0.37254902,0.110250569,0.112748835,0.016177511,0.114172808,0.11283818,0.077678616,0.14832738,0.058333333,0.159102103,0.037383718,0.051276205,0.367063492,0.208333333,0.344289787,0.236617686,0.272966082,0.433923248,0.251677316,0.400069759,0.414940828,0.294678231,0
0.282095045,0.8406639,0.257878997,0.172461827,0.219915139,0.049996576,0,0,0.380867499,0.176537585,0.282930961,0.726396747,0.227170779,0.193632175,0.280500573,0.057523908,0,0,0.421236109,0.077429073,0.219047619,0.874663978,0.19380625,0.122572816,0.178088542,0.042804708,0,0,0.311760355,0.130849127,0
0.207957758,0.245228216,0.204125451,0.115403161,0.433962264,0.2997055,0.124513145,0.082122321,0.475935829,0.376309795,0.031088522,0.039294554,0.058101036,0.019104841,0.137657676,0.275358144,0.069621212,0.12674749,0.049710137,0.130494866,0.159126984,0.246303763,0.169769132,0.08131068,0.479255196,0.624683359,0.268769968,0.277851413,0.375369822,0.565263947,0
0.311963305,0.249792531,0.299823633,0.194695955,0.340976799,0.216800219,0.142039922,0.160899111,0.383244207,0.165831435,0.03252859,0.02813384,0.046779878,0.033069488,0.15755098,0.150823828,0.083787879,0.158363326,0.124631652,0.048166881,0.244444444,0.246303763,0.239309073,0.137955917,0.474619485,0.402733022,0.277635783,0.341227764,0.532544379,0.244244566,0
0.385033868,0.448962656,0.37282417,0.254433432,0.331136589,0.313060749,0.123247322,0.159853633,0.265002971,0.187699317,0.20016942,0.145376591,0.212752323,0.165470478,0.119359825,0.294081499,0.071237374,0.255730252,0.126365055,0.06388624,0.338095238,0.512096774,0.34484879,0.21100105,0.340956502,0.543864486,0.200638978,0.467038716,0.357988166,0.250240925,0
0.369033015,0.286721992,0.346445825,0.244253951,0.141283741,0.115779741,0.054138267,0.069994773,0.44741533,0.079954442,0.037272342,0.047736917,0.067820143,0.049406007,0.079523358,0.104639551,0.025010101,0.091532487,0.069740567,0.041464561,0.286111111,0.328629032,0.283917491,0.17505248,0.175152592,0.298650721,0.110543131,0.217021277,0.411612426,0.23310847,0
0.240492826,0.202489627,0.231577333,0.140048219,0.469170353,0.215396206,0.129211295,0.102927339,0.42721331,0.316400911,0.077848369,0.178085219,0.086510734,0.05152497,0.161739044,0.181357299,0.104949495,0.152263686,0.171240924,0.093943037,0.177380952,0.331989247,0.176812566,0.092626607,0.494707564,0.299340008,0.207348243,0.259190792,0.508505917,0.391797837,0
0.276228065,0.345228216,0.264550265,0.16705063,0.345219825,0.202040956,0.070983447,0.079822269,0.240047534,0.250341686,0.091401948,0.183389321,0.098365908,0.064648867,0.15944558,0.138341591,0.035277778,0.097764728,0.096319408,0.033276675,0.21468254,0.532594086,0.214768852,0.11880084,0.383450514,0.345694543,0.129392971,0.198465295,0.310650888,0.236427883,0
0.369033015,0.395435685,0.344605475,0.246129119,0.246276068,0.116019451,0.072906524,0.108207005,0.308377897,0.093166287,0.186446421,0.125132603,0.138737584,0.147698533,0.099267089,0.082267542,0.038636364,0.11886721,0.020820092,0.045679422,0.336507937,0.483870968,0.301805579,0.211657045,0.272193464,0.196808602,0.133626198,0.284269271,0.292159763,0.222936075,0
0.346098459,0.180497925,0.333793421,0.215804983,0.491739641,0.329155537,0.140847128,0.275274438,0.42721331,0.331207289,0.040067768,0.047096004,0.036847164,0.041271924,0.136461086,0.117793909,0.033686869,0.166527751,0.143313881,0.065371806,0.273809524,0.211693548,0.24892392,0.155799003,0.526384918,0.383605314,0.147603834,0.46564353,0.614275148,0.407431202,0
0.35836578,0.329045643,0.337167395,0.229091883,0.423129006,0.206116019,0.110710808,0.165185572,0.399286988,0.205694761,0.111478187,0.129508487,0.086190324,0.094587759,0.07638231,0.05697661,0.042878788,0.174900549,0.063769958,0.021737628,0.278968254,0.386760753,0.253619543,0.164425348,0.376496948,0.184918406,0.13913738,0.316602721,0.352071006,0.15408502,0
0.466638221,0.065145228,0.452495974,0.323439593,0.466462038,0.378467228,0.289922103,0.324673288,0.430184195,0.244646925,0.043625582,0.005945014,0.041226103,0.048312349,0.215436007,0.153128241,0.084242424,0.202121614,0.042583926,0.047026795,0.36031746,0.073252688,0.347084801,0.219463395,0.640732442,0.466319726,0.319808307,0.506452738,0.366494083,0.284827069,0
